  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1/callbacks.py", line 105, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1/callbacks.py", line 393, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 19:27:07,354 [agent1_0_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 19:27:07,456 [agent1_0_wrapper] INFO: STARTING STEP 88
2019-04-01 19:27:07,458 [agent1_0_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1/callbacks.py", line 105, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1/callbacks.py", line 393, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 19:27:07,458 [agent1_0_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 19:27:07,561 [agent1_0_wrapper] INFO: STARTING STEP 89
2019-04-01 19:27:07,563 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:07,664 [agent1_0_wrapper] INFO: STARTING STEP 90
2019-04-01 19:27:07,666 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:07,765 [agent1_0_wrapper] INFO: STARTING STEP 91
2019-04-01 19:27:07,767 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:07,870 [agent1_0_wrapper] INFO: STARTING STEP 92
2019-04-01 19:27:07,872 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:07,973 [agent1_0_wrapper] INFO: STARTING STEP 93
